pathway	thr	estimate	lower	upper	estimate_none	lower_none	upper_none	estimate_delta	lower_delta	upper_delta	p_useful	estimate_trade_off_negative	lower_trade_off_negative	upper_trade_off_negative
RDC	0.029	-0.2135612493922138	-0.8144613242721225	0.2647886260754166	-1.5798281555978528	-2.4407492392798447	-0.8376549324913937	-0.2135612493922138	-0.8144613242721225	0.2647886260754166	0.22736	-2.7329434779100383	-49.68119074489332	48.58342367755807
RDC	0.03	-0.1751294253636874	-0.7568063307986785	0.28703983212851886	-1.4938338837445917	-2.3260575979705176	-0.7763997680750141	-0.1751294253636874	-0.7568063307986785	0.28703983212851886	0.27024	-2.7802140238081026	-56.09532591466599	54.13305443127213
RDC	0.031	-0.13857385490118268	-0.701785508348491	0.31023964249214486	-1.4133876294302496	-2.218765417390823	-0.7190965497500137	-0.13857385490118268	-0.701785508348491	0.31023964249214486	0.31548	-2.729215832801938	-61.63835647941576	57.46957048781487
RDC	0.032	-0.1044631478168074	-0.6439173156805509	0.3276233464743221	-1.3379692660105544	-2.1181789980973598	-0.6653747825703257	-0.1044631478168074	-0.6439173156805509	0.3276233464743221	0.36114	-2.657557459529132	-65.9344792998078	65.44649964599448
RDC	0.033	-0.07526127988086491	-0.6079690266469798	0.3466266593223613	-1.2671217124950829	-2.0236887254277427	-0.6149088800681946	-0.07526127988086491	-0.6079690266469798	0.3466266593223613	0.40542	-2.4428333667300075	-68.0925387957002	67.71845952763333
RDC	0.034	-0.043387488009989865	-0.5565240658781655	0.3642033561210095	-1.2004416621275806	-1.9347567040916325	-0.5674115600661886	-0.043387488009989865	-0.5565240658781655	0.3642033561210095	0.46	-2.0237459982117687	-66.17259792075869	67.00046315862122
RDC	0.035	-0.015225017718905864	-0.5154074278412755	0.38322359646497056	-1.1375719003525069	-1.8509065125461572	-0.5226283726357261	-0.015225017718905864	-0.5154074278412755	0.38322359646497056	0.50578	2.1261087417771947	-72.8372603269732	69.2089369920885
RDC	0.036000000000000004	0.011048974289480845	-0.47185510315534807	0.39829038012291634	-1.0781949031204927	-1.7717146649754305	-0.4803331400625115	0.01104859957801615	-0.47185510315534807	0.39829038012291634	0.55212	2.9099913571937996	-69.94929772146342	69.70672458214574
RDC	0.037	0.03522718666755766	-0.4363170104336404	0.4083934353153399	-1.0220274733064256	-1.6968034578139328	-0.4403241362770385	0.035226040475137	-0.4363170104336404	0.4083934353153399	0.59314	3.272775288911891	-69.63793310660158	66.42503090761569
RDC	0.038	0.05921854660622841	-0.40057795980842614	0.42494236061071455	-0.9688162240088878	-1.6258349457661974	-0.40242086953290573	0.059215805927730444	-0.40057795980842614	0.42494236061071455	0.64088	3.5503655704906434	-66.10224771361341	70.8248029839983
RDC	0.039	0.08194374147582235	-0.3642475145639656	0.4359015079986187	-0.9183337567266087	-1.5585058445927051	-0.366461360057703	0.08193755030465502	-0.3642475145639656	0.4359015079986187	0.67776	3.6741997303128247	-66.81848009966036	65.72280978155295
RDC	0.04	0.10365256310161945	-0.32872295110067123	0.44991662718604036	-0.8703754128084435	-1.4945431984778879	-0.3322998260562605	0.10364236672441458	-0.32872295110067123	0.4498826673896155	0.7168	3.7726993273228655	-57.017878782969234	62.60831471623645
RDC	0.041	0.12353447947487005	-0.29805317966137296	0.46333159812100855	-0.8247565003009203	-1.4337006814418416	-0.2998047083475711	0.1235176395587642	-0.29805317966137296	0.463090007490263	0.75262	3.83833051207634	-56.58730880535858	58.95742940125865
RDC	0.042	0.14433451480807286	-0.27022368351663506	0.4731581719382844	-0.7813099169604222	-1.3757554271217975	-0.2688569771964384	0.1443050016652868	-0.27022368351663506	0.4728299980740003	0.78694	3.841808601979885	-52.930671432242235	57.92741362302821
RDC	0.043000000000000003	0.16266935842309999	-0.24289447555901728	0.48525265250884775	-0.739884104938087	-1.3205053009096628	-0.23934867540117255	0.16262107376273766	-0.24289447555901728	0.4844943134792568	0.81494	3.7974373268376147	-49.90440456741949	52.801382169186596
RDC	0.044	0.17992716341876283	-0.21868799775096032	0.4955951746524921	-0.7003412843713123	-1.267766544070807	-0.2111816600511458	0.1798495280522029	-0.21868799775096032	0.4947047858336371	0.83822	3.726812611852914	-43.12381144659885	48.794712824162545
RDC	0.045	0.19725772165564517	-0.18845507138334075	0.5033731690528059	-0.6625559224963942	-1.2173717319803445	-0.18426651205000924	0.19713880286231264	-0.18845507138334075	0.502058670393287	0.86452	3.690453558418052	-39.18182538116183	44.12913258707079
RDC	0.046	0.2131799901355247	-0.16479759097248298	0.5163830684344425	-0.6264134024421248	-1.169167998676424	-0.15852158787500914	0.21301006746767884	-0.16479759097248298	0.5149173044968862	0.883	3.6122100816935	-34.13321620313623	40.53862520929609
RDC	0.047	0.22808843991538785	-0.14744545064250267	0.5237785230880365	-0.5918088619646328	-1.1230154880662877	-0.13387219238830678	0.22784801386672768	-0.14744545064250267	0.5209244174056976	0.90216	3.538500449185658	-30.086176152857565	35.39811681927652
RDC	0.048	0.2428749775751095	-0.12145782686040286	0.5311931318756725	-0.5586461773403696	-1.0787859987315733	-0.11024985504688367	0.24253456258036551	-0.12145782686040286	0.5287838130634966	0.9167	3.4484315969450945	-25.535183387940492	32.645423168382024
RDC	0.049	0.2572365805242648	-0.09858833662953384	0.5399807931084201	-0.5268370716803621	-1.036361794675827	-0.08759169473980445	0.2567638724199432	-0.09858833662953384	0.5367759758861985	0.93104	3.358364046607618	-22.003519741312385	30.057628118416012
RDC	0.05	0.2704814970305079	-0.07803241311067835	0.5469017291148501	-0.4963003302467546	-0.99563455878231	-0.06583986084500824	0.26983887308541177	-0.07803241311067835	0.5421255420684807	0.94248	3.270806188368739	-18.2990983153237	25.23003769910737
RDC	0.051000000000000004	0.2841719937303524	-0.05733771647621726	0.5554816906411713	-0.46696110808505364	-0.9565044693944216	-0.044941040044125746	0.2833109747876901	-0.05733771647621726	0.5495910014477418	0.95268	3.176108038696647	-14.831907285314312	23.358763221277048
RDC	0.052000000000000005	0.2961553389048466	-0.040833428439982306	0.5638045094844716	-0.4387503175449565	-0.918879383444529	-0.024846020043277225	0.2950133539054506	-0.040833428439982306	0.5553561454634971	0.96064	3.0873768884238713	-11.995741245330896	20.75854283611302
RDC	0.053	0.3098167848656533	-0.022485310135994526	0.5730346925373592	-0.41160408513844804	-0.8826741120587835	-0.005509302683970301	0.30831971190785673	-0.022485310135994526	0.5624037077854388	0.96758	2.992020598784338	-8.225915285777697	18.902228074633044
RDC	0.054	0.3205472478258095	-4.371888720566653e-4	0.5782831855705294	-0.38546326874699527	-0.84780977665028745	0.013111239958325515	0.3185889820178183	-4.371888720566653e-4	0.5676962299776759	0.97482	2.939292741401564	-2.7149698045387556	16.854880825078485
RDC	0.055	0.33137567415354685	0.016743326702535165	0.5847109767174853	-0.3602730274970497	-0.8142132352566457	0.03105467195908341	0.3288478964709503	0.016743326702535165	0.5702787607070052	0.97982	2.8655477193787955	1.592757459968841	15.137042960098643
RDC	0.056	0.3430720578170814	0.03341700489649936	0.5907337024107772	-0.3359824377203169	-0.7818165703413484	0.04835726710267106	0.33985620725153415	0.03341700489649936	0.5733924493043449	0.98378	2.7913213203536644	1.6393400600246715	13.478275568521436
RDC	0.057	0.35385626172208007	0.0476927332558664	0.5994956541671634	-0.31254414933925845	-0.7505566305107984	0.06505275364472954	0.34979460072835894	0.0476927332558664	0.580790085908206	0.98624	2.720297657132571	1.6429754299284423	11.90232322881176
RDC	0.058	0.363825393793448	0.06324951460438961	0.6034492361453635	-0.2899140777989265	-0.7203746196399226	0.08117253375430324	0.3587449346502858	0.06324951460438961	0.5828931307493739	0.98928	2.6576995792847624	1.6611295405796942	10.889602668439847
RDC	0.059000000000000004	0.3733940220961073	0.08080998593443092	0.6113421992197491	-0.26805112732775815	-0.6912157277816185	0.0967458806398235	0.36711181551034544	0.08080998593443092	0.5860412093433894	0.99158	2.6107973915060967	1.6635092011182193	9.763238291002116
RDC	0.06	0.38309007146634494	0.09262346841633033	0.614468320344752	-0.24691694187229568	-0.6630287989852587	0.111800115962493	0.37539666872515964	0.09262346841633033	0.5887292827479188	0.99402	2.5640877045149804	1.6729323697962108	9.167071979350547
RDC	0.061	0.39176676211043204	0.1041642227539195	0.6193551100055427	-0.22647568053012695	-0.6357660317887789	0.12636076979917338	0.3824256332137927	0.1041642227539195	0.5898676923990454	0.9944	2.517619714533934	1.6692000849338764	8.433660353997677
RDC	0.062	0.4002779057355435	0.12002293596896776	0.623446592630774	-0.20669381471512488	-0.6093827086954114	0.14045172512499324	0.389030739530319	0.12002293596896776	0.5908147206936547	0.99528	2.482451021824268	1.6733699514015612	7.508544395911504
RDC	0.063	0.40912812127575915	0.13162164978987753	0.6308267130849979	-0.18753994464028167	-0.583836951414532	0.15409534853570758	0.39571004067205584	0.13162164978987753	0.5933015001637689	0.9968	2.451980639265888	1.6723912125363851	7.065089533121725
RDC	0.064	0.41737825193308614	0.14437619113069072	0.6358329790353373	-0.1689846330052771	-0.5590894990486798	0.16731260871483722	0.4015030558326904	0.14437619113069072	0.5947537540435596	0.99728000000000006	2.4206221034329154	1.67153370935576	6.615704798678489
RDC	0.065	0.4256504776070236	0.1563716407295508	0.6398955926400504	-0.15100025403596531	-0.5351035067556233	0.18012318396537813	0.4070178883250073	0.1563716407295508	0.5973995366059666	0.99766	2.3915797691765803	1.6639235518930247	6.170129582140457
RDC	0.066	0.43324748475170843	0.1685068626961128	0.6438731147900785	-0.1335608562475415	-0.5118443627138715	0.1925455599659028	0.4115544549445349	0.1685068626961128	0.5960085238240946	0.99844	2.372716580103921	1.6711342725269405	5.789588263988723
RDC	0.067	0.4409586696692877	0.17971884349778464	0.6475035971541491	-0.11664203749757829	-0.4892795214793361	0.20459711877238176	0.41587057742590405	0.17966888976327813	0.5961968430061361	0.99904	2.3551158948630433	1.6730807652301292	5.478600253157336
RDC	0.068	0.44803422310828034	0.18972376962950882	0.6515024210126561	-0.10022083106379015	-0.4673783520458162	0.2162942199669057	0.4192132865485403	0.18969991136607892	0.5981471237615508	0.99928	2.340873648576599	1.668974939547455	5.231269712452425
RDC	0.069	0.4556369681972115	0.2038098844638126	0.6592024488524749	-0.08427560162808326	-0.4461119991176163	0.22765227474999392	0.42273894985336363	0.20356768595889865	0.5972103696830624	0.99926	2.3265920342819575	1.671614468104832	4.855916184439607
RDC	0.07	0.4624353538655707	0.21288023338496845	0.6618635488021561	-0.06878595017625326	-0.4254532562730785	0.23868581368213698	0.42511932406991504	0.21205496181546246	0.5978857332505999	0.99936	2.316238897113071	1.6700136210834913	4.681857930601391
RDC	0.07100000000000001	0.46861119974312915	0.22280074715958437	0.6655664827948614	-0.05373262693433433	-0.4053764498466973	0.2494085487006983	0.42653892388152953	0.22123926745373362	0.599493727592963	0.99942	2.3175132180273863	1.6658880210571434	4.493149547017966
RDC	0.07200000000000001	0.4753216605229666	0.2332034520422563	0.6689115133144996	-0.03909745156024619	-0.3858573324877152	0.2598334299687443	0.4281624764927204	0.2298392571226748	0.596883938735677	0.99958	2.311231781099213	1.6743458886866505	4.334102816077946
RDC	0.073	0.48204124390112496	0.24165420834027265	0.6718516257346806	-0.02486323989503768	-0.36687298546733593	0.26997269805136404	0.4294707055438907	0.2364929896271565	0.5982614464514852	0.99982	2.306148834093075	1.6704389192084246	4.220967253960164
RDC	0.074	0.48836504276011317	0.25353213000214275	0.675891014121225	-0.011013736653212779	-0.3484017289069665	0.2798379318614808	0.43008460696228795	0.2459333739579009	0.5955804934230458	0.99988	2.309660078888493	1.678706030349048	4.063919907254409
RDC	0.075	0.4943931946895371	0.2609692142548475	0.6792481338619393	0.0024664465021633866	-0.330423039188207	0.2894400927699944	0.43011143128396173	0.2485721879024626	0.595930805370925	0.99988	2.31012802242567	1.6778551780554896	4.01703588866426
Upper GI	1e-9	-9561740.696380321	-16283728.55424507	-4572605.960523064	-45919330.86219103	-59571674.81369999	-33946260.24077784	-9561740.696380321	-16283728.55424507	-4572605.960523064	0	-1.0803336729306589e-7	-2.1869367459950853e-7	-6.141099666896413e-8
Upper GI	0.001	-8.624673300547743	-15.375065191597683	-3.654347612479755	-44.91933186219103	-58.5716758137	-32.946261240777844	-8.624673300547743	-15.375065191597683	-3.654347612479755	0	-0.12048728765233163	-0.27364665594214277	-0.06504037462987107
Upper GI	0.002	-3.855536338216402	-7.251893495067173	-1.3931846890494881	-21.959665931095515	-28.785837906849995	-15.973130620388922	-3.855536338216402	-7.251893495067173	-1.3931846890494881	0	-0.2711378675793076	-0.7177799240022353	-0.13789502021144193
Upper GI	0.003	-2.2448284581041333	-4.502228203613029	-0.5913396495000947	-14.306443954063674	-18.85722527123333	-10.315420413592614	-2.2448284581041333	-4.502228203613029	-0.5913396495000947	0.00108	-0.46628804172139365	-1.6664573959588698	-0.22097234100488627
Upper GI	0.004	-1.4475453619258671	-3.1588380715575637	-0.20303060919702892	-10.479832965547757	-13.892918953424997	-7.48656531019446	-1.4475453619258671	-3.1588380715575637	-0.20303060919702892	0.00804	-0.7245252847340775	-3.8262383885294002	-0.300536342494186
Upper GI	0.005	-0.968967308999252	-2.326125816735863	0.02324749647349527	-8.183866372438205	-10.914335162739997	-5.7892522481555675	-0.968967308999252	-2.326125816735863	0.02324749647349527	0.02898	-1.049826944145475	-9.10152486732482	3.772138400745395
Upper GI	0.006	-0.6500567182461507	-1.7793894059429873	0.17844504315420218	-6.653221977031837	-8.928612635616664	-4.657710206796307	-0.6500567182461507	-1.7793894059429873	0.17844504315420218	0.07832	-1.4338543251186406	-18.404966401623174	14.645339616103582
Upper GI	0.007	-0.4224354947203458	-1.394008580402314	0.28712617810430935	-5.5599045517415755	-7.510239401957142	-3.8494658915396913	-0.4224354947203458	-1.394008580402314	0.28712617810430935	0.15886	-1.8020880373452144	-30.57169366817868	28.20488464626302
Upper GI	0.008	-0.25215781796325337	-1.1066067255396739	0.3668486296212024	-4.739916482773879	-6.446459476712499	-3.24328265509723	-0.25215781796325337	-1.1066067255396739	0.3668486296212024	0.2714	-1.9646563660964325	-39.78708411321706	42.05706987963926
Upper GI	0.009000000000000001	-0.12174610601798729	-0.8749016726014479	0.43365522196117945	-4.102147984687892	-5.619075090411109	-2.771806804530871	-0.12174610601798729	-0.8749016726014479	0.43365522196117945	0.39358	-1.809242974556572	-49.68098855792903	49.37828409260402
Upper GI	0.01	-0.012531415491271212	-0.6897650864469758	0.48263150471615873	-3.591933186219103	-4.957167581369999	-2.3946261240777837	-0.012531415491271212	-0.6897650864469758	0.48263150471615873	0.5278	2.1041488311990717	-51.446834815069074	56.68862029792436
Upper GI	0.011	0.07658106392452538	-0.535062183308275	0.5278135450387761	-3.1744847147446387	-4.415606892154545	-2.0860237491616216	0.07658106392452538	-0.535062183308275	0.5278135450387761	0.64562	2.8060369911033534	-51.93561564229285	52.252342961627875
Upper GI	0.012	0.14777951497048794	-0.4093728133289564	0.5620534357200069	-2.8266109885159185	-3.964306317808332	-1.828855103398153	0.14777951497048794	-0.4093728133289564	0.5620534357200069	0.74424	3.0133832292126543	-43.434997433175255	45.723360215812676
Upper GI	0.013000000000000001	0.20833321772873317	-0.3119211703791988	0.5883519592433879	-2.5322562970916174	-3.5824366010538458	-1.6112508646752182	0.20833321772873317	-0.3119211703791988	0.5883519592433879	0.82038	2.992611445332382	-36.8688155605922	39.61067990655775
Upper GI	0.014	0.25922582000784217	-0.21906517777786763	0.6138470599455053	-2.2799522758707877	-3.2551197009785713	-1.4247329457698459	0.25922582000784217	-0.21906517777786763	0.6138470599455053	0.87942	2.891010897219947	-27.463935283725075	32.67910219053416
Upper GI	0.015	0.30580769173583955	-0.14721999666870708	0.6356790578203557	-2.0612887908127355	-2.9714450542466664	-1.2630840827185228	0.30580769173583955	-0.14721999666870708	0.6356790578203557	0.9224	2.741022877123327	-18.64770403664962	24.06440609830239
Upper GI	0.016	0.3448258622197711	-0.08196793367409527	0.6581445145983191	-1.8699582413869391	-2.72322973835625	-1.1216413275486152	0.3448258622197711	-0.08196793367409527	0.6581445145983191	0.95138	2.5800239901659006	-11.393649252231413	19.44626123719685
Upper GI	0.017	0.3805388616709295	-0.014346400494668378	0.6757419596926567	-1.7011371683641778	-2.5042162243352935	-0.9968388965163434	0.3805388616709295	-0.014346400494668378	0.6757419596926567	0.97158	2.4424219266450224	-5.001949301501616	14.437677635482835
Upper GI	0.018000000000000002	0.41321117826153925	0.03879118943083647	0.6872713106557884	-1.5510739923439456	-2.3095375452055547	-0.8859034022654355	0.41321117826153925	0.03879118943083647	0.6872713106557884	0.98292	2.281734773049312	1.3677032276651955	10.736445801183889
Upper GI	0.019	0.44016816524798563	0.08413936491433842	0.7024690782601499	-1.4168069401153174	-2.1353513586157895	-0.7866453284619918	0.44016816524798563	0.08413936491433842	0.7024690782601499	0.9897	2.1706045730537897	1.3814178044621834	8.340580230186536
Upper GI	0.02	0.46635332966813403	0.1305034063039084	0.7165484485307674	-1.2959665931095514	-1.978583790685	-0.697313062038892	0.46635332966813403	0.1305034063039084	0.7165484485307674	0.99482	2.0676643951135634	1.3779077299161127	6.794626192998635
Upper GI	0.021	0.4885939270048893	0.16733341127008314	0.726368625293725	-1.1866348505805249	-1.836746467319047	-0.6164886305132302	0.4885939270048893	0.16733341127008314	0.726368625293725	0.9969	1.982253350927925	1.367895423864511	5.614472654635372
Upper GI	0.022	0.5087981812141167	0.20212906848157558	0.7360369749056253	-1.0872423573723193	-1.7078034460772724	-0.5430118745808109	0.5087981812141167	0.20212906848157558	0.7360369749056253	0.9981	1.9095524539295052	1.352739895001107	4.794462678184989
Upper GI	0.023	0.5283904486783824	0.23373539828591425	0.7466289533762951	-0.9964926896604794	-1.5900728614652169	-0.4759244017729497	0.5283904486783824	0.23373539828591425	0.7466289533762951	0.999	1.84552175030215	1.3364920458018057	4.2288770484689175
Upper GI	0.024	0.5456462183835089	0.26581621608230876	0.7535217909534313	-0.9133054942579594	-1.4821531589041665	-0.41442755169907664	0.5456452919631885	0.26581621608230876	0.7535217909534313	0.99948	1.7913720499236012	1.3258483335149684	3.737628383256259
Upper GI	0.025	0.561743467321192	0.29324506620902857	0.7618687258856925	-0.836773274487641	-1.3828670325479997	-0.3578504496311137	0.5617395559551766	0.29324506620902857	0.7618569867925845	0.99968	1.7416542278775848	1.3117583288560093	3.4014987496170237
Upper GI	0.026000000000000002	0.576554457923769	0.31605707861270965	0.768798798120894	-0.7661281485458087	-1.2912183005269229	-0.30562543233760925	0.5765448965264911	0.31605707861270965	0.7686920099900435	0.99992	1.7001123417309805	1.3006681681209706	3.1628756725797462
Upper GI	0.027	0.5904396948060554	0.34118147440135616	0.7754624861867239	-0.700715994895964	-1.2063583634703705	-0.2572689348436238	0.5904194539441373	0.34118147440135616	0.7753725797654967	0.99994	1.660676325787965	1.2896363586648472	2.9304184263229875
Upper GI	0.028	0.6027214045293743	0.3621536118700951	0.778944266603947	-0.6399761379353939	-1.1275598504892854	-0.21236647288492283	0.6026799085101389	0.3621536118700951	0.7787375265330382	0.99998	1.6273015159543143	1.2841255563211431	2.76036540521818
Upper GI	0.029	0.6143955040160183	0.3856688055536224	0.7867222524428095	-0.5834252366272766	-1.0541957177137924	-0.17056073244061512	0.6143099115804589	0.3856688055536224	0.786424906305349	0.99996	1.6007495173794941	1.27149205269222	2.59281900053072
Upper GI	0.03	0.6251584644424388	0.39903057314896223	0.7904697167547347	-0.5306443954063677	-0.9857225271233331	-0.13154204135926154	0.6249916380515921	0.39903057314896223	0.7897005743393706	0.99998	1.572338614186572	1.2662702347397505	2.505869658621354
Upper GI	0.031	0.6353063436248194	0.41821854031434524	0.7966912649946376	-0.4812687697480976	-0.9216669617322578	-0.095040685186382	0.6350030081778977	0.41821854031434524	0.7959153017298713	1	1.5507565114714303	1.2564150957173914	2.3910943767559556
Upper GI	0.032	0.6451469510702366	0.43176502087007873	0.8009413749223371	-0.43497912069346956	-0.8616148691781248	-0.06082066377430765	0.644615289909052	0.43176502087007873	0.7990609386194967	1	1.5267289166915847	1.2514690078398425	2.316074609248702
Upper GI	0.033	0.654110070536624	0.4493749752103747	0.805619174991139	-0.3914949049148795	-0.805202297384848	-0.028674583053873947	0.653202298652208	0.4493749752103747	0.8027569255091651	1	1.5079787115037544	1.245707097906185	2.225313057698941
Upper GI	0.034	0.6626469802829398	0.46400871630096807	0.8090428338467686	-0.35056858418208897	-0.7521081121676468	0.0015805517418281975	0.6611556704606936	0.46391143263595275	0.8061692028157176	1	1.491474864017381	1.2404343858675115	2.1555838673106686
Upper GI	0.035	0.670871580776086	0.47901099596352115	0.8125507204969503	-0.31198091034831493	-0.7020478803914282	0.030106821692061726	0.6685129030323989	0.47889308590848934	0.8081833552909085	1	1.4766084647598705	1.2373429784880692	2.0881487541878263
Upper GI	0.036000000000000004	0.6779950159733077	0.4899201588600706	0.8172216340094837	-0.27553699617197286	-0.6547687726027775	0.057048298867282236	0.6743912290353621	0.4895073487748135	0.8109198700409445	1	1.4643102414125813	1.2331674644395614	2.0428702503394787
Upper GI	0.037	0.6854137274862613	0.5015677699998197	0.8204328008152485	-0.24106302330246024	-0.610045292262162	0.08253347997897723	0.6800746980505522	0.5007518432246718	0.8128772386789997	1	1.452478496097969	1.2301980574989446	1.9969971425495687
Upper GI	0.038	0.692486249998799	0.5127336977447404	0.8245449923589645	-0.20840347005765852	-0.5676756793078944	0.1066773357690042	0.6848051269592568	0.5112266201555716	0.8143379602436751	1	1.4436074583559306	1.2279913854258846	1.9560796752686151
Upper GI	0.039	0.6987646417841614	0.5233762405600673	0.8278790764014109	-0.17741876569720572	-0.5274788670179483	0.12958304510826052	0.6880232269645158	0.5183292446493025	0.8153761125148016	1	1.4383831178378994	1.2264278835883227	1.9292756686847556
Upper GI	0.04	0.7048654529317641	0.5349992619424477	0.8294969206720644	-0.14798329655477566	-0.4892918953424998	0.151343468980554	0.6902645017596323	0.5261479162326136	0.8145321223851082	1	1.4346944887270574	1.2276986659242535	1.9006062157614838
Upper GI	0.041	0.7106749230899821	0.5452234300289341	0.8327810555389096	-0.11998370395587855	-0.45296770277317044	0.17204240876151614	0.6913284299069924	0.5303595916709027	0.814563605001865	1	1.4322570629901656	1.2276512157698862	1.8855131796911515
Upper GI	0.042	0.7161626144722668	0.5540257740377411	0.8351734229007077	-0.0933174252902624	-0.4183732336595234	0.19175568474338475	0.6911417005740568	0.5319763805222841	0.814195079723754	1	1.4335930457396353	1.2282068817476055	1.8797827065461887
Upper GI	0.043000000000000003	0.7215097892903071	0.5639225926029922	0.8380331295467028	-0.06789143865560521	-0.38538780962092994	0.2105520641679572	0.6897745749016035	0.5306417958461983	0.8131008538122886	1	1.4363512163066467	1.2298597342679234	1.8845104321387405
Upper GI	0.044	0.7265134218274105	0.5732495785834901	0.8403416076970995	-0.04362117868615967	-0.3539017230386361	0.2284940627095945	0.6870456212043405	0.52565717872136275	0.8130766444188972	1	1.4411749545842472	1.2298963534093459	1.9023805696540061
Upper GI	0.045	0.7312879801702253	0.5798818913283696	0.8428708945455143	-0.020429596937578332	-0.3238150180822221	0.2456386390938258	0.6831047156543897	0.5183923140667428	0.8108197063303616	1	1.4481424230577211	1.2333198024155014	1.929040946561026
Upper GI	0.046	0.7359878864205326	0.5881614387006153	0.8452049082421695	0.0017536551697602627	-0.2950364307326086	0.26203779911352515	0.6781494801834321	0.5099279939133861	0.8082794544833739	1	1.4589738365130969	1.237195866451067	1.961061193445056
Upper GI	0.047	0.7406653523201666	0.5975769986539015	0.8472263465255189	0.0229929391023186	-0.2674824641212764	0.27773912253664174	0.6723090837593727	0.5008006856171173	0.8069658612282067	1	1.472541314978172	1.2392097956903378	1.9968023781163724
Upper GI	0.048	0.744864776359111	0.604283984641642	0.849782070150824	0.043347252871020335	-0.24107657945208313	0.2927862241504617	0.6652393347711819	0.4914206736833613	0.8037523580106017	1	1.4867501307148454	1.2441643125981747	2.034916424114601
Upper GI	0.049	0.7492941585547069	0.6123678255198038	0.8511562019971762	0.06287077832263213	-0.21574848599387747	0.3072191583514726	0.6577059724831961	0.47824935593740253	0.8017076918326623	1	1.5035685177456752	1.2473374151154404	2.0909594285763458
Upper GI	0.05	0.7526726827294673	0.6164883340903788	0.8535389422724051	0.08161336275617963	-0.1914335162739997	0.3210747751844433	0.648551993631581	0.4703219943806966	0.7969588832198523	1	1.526480009352772	1.2547698773619493	2.126202924697442
Upper GI	0.051000000000000004	0.7565475084546972	0.6236805978081386	0.8551415470044735	0.09962094387860743	-0.16807207477843117	0.3343870344945522	0.6394807720687796	0.459872570382324	0.7934749062177388	1	1.5524756729303144	1.2602793007927986	2.1745154298948277
Upper GI	0.052000000000000005	0.7603120329184104	0.6283043553750043	0.856905876392204	0.11693592572709569	-0.14560915026346136	0.3471872838311954	0.6299996342604143	0.45013813790799423	0.789169857688937	1	1.5787553577399325	1.2671543271209735	2.2215402691171207
Upper GI	0.053	0.7637383225791582	0.6366226679261624	0.8590226606407918	0.13359751203413153	-0.1239938832773584	0.35950450489098407	0.6199939035805956	0.4417680544524182	0.7832873024436807	1	1.607744711829109	1.2766707658745668	2.2636313106180483
Upper GI	0.054	0.767060778610244	0.6423711705741676	0.8599376603673651	0.149642002552018	-0.10317918173518509	0.37136553257818816	0.6098141841390904	0.43084694738215756	0.7789721283873235	1	1.6393538016742095	1.2837429781780167	2.3210098303890727
Upper GI	0.055	0.7702258267917351	0.6464416876876917	0.8617821646372036	0.16510305705107234	-0.0831213784309089	0.3827952501676757	0.599492753373428	0.4231105846679826	0.773212418777419	1	1.6687158316471722	1.2933056631633049	2.363448319017153
Upper GI	0.056	0.7734649024828965	0.6515938132984598	0.8635441991888779	0.18001193103230306	-0.06377992524464268	0.3938167635575385	0.5893350161802732	0.41491811364988984	0.7648309515854618	1	1.6995208301594207	1.307478466882183	2.410114111662207
Upper GI	0.057	0.7760854057181028	0.6555171223422018	0.8641666421301416	0.1943976866282277	-0.04511711953859618	0.4044515571793362	0.5787112752477247	0.4080428150909523	0.7570062844694174	1	1.7332009246736848	1.320992996386157	2.450723215875517
Upper GI	0.058	0.7788516115979849	0.6625880313337535	0.8657494170161562	0.2082873816863617	-0.027097858856896345	0.41471963377969245	0.5684351822687091	0.39799823972488324	0.7496994296113867	1	1.7684715021056854	1.3338678951221201	2.51257392703461
Upper GI	0.059000000000000004	0.7820025388314786	0.6679128999911513	0.8675874710136456	0.22170623962388103	-0.00968942057118611	0.4246396399868163	0.5587898204179436	0.39246466890052006	0.7417567900493697	1	1.8009817163038968	1.3481507866585072	2.548000062545808
Upper GI	0.06	0.7846430485421693	0.6729672863481736	0.8686040940153328	0.23467780229681626	0.007138736438333507	0.43422897932036936	0.5489110635748472	0.38388792557490803	0.7312002823851543	1	1.8353953478148983	1.3676143515691341	2.604926942016142
Upper GI	0.061	0.7873452114373171	0.6755937992694298	0.8699716788711114	0.24722406783293396	0.023415150595082063	0.44350391408560913	0.5393911959336145	0.37619560173614114	0.7238976394148233	1	1.8675438202986605	1.3814107762837482	2.6581916309181004
Upper GI	0.062	0.7900317212253642	0.6816937796358447	0.8713123307078459	0.2593656151259512	0.03916651913387114	0.452479657406809	0.5301677897779167	0.3703197900088299	0.7132296076359406	1	1.8993161390160818	1.402073034504866	2.700368781213453
Upper GI	0.063	0.7922507976814234	0.6840300997806632	0.8721292929178288	0.2711217164731583	0.054417844226984265	0.46117045649558974	0.5207902885293973	0.3630514972715598	0.7012465266844574	1	1.9353778924458238	1.4260320190119666	2.7544301775596223
Upper GI	0.064	0.7944092191096686	0.6870287976192639	0.8738572974468463	0.2825104396532653	0.06919256541093778	0.46958966811284625	0.5116690506544526	0.35659567580170315	0.6903093220843367	1	1.9706185708973218	1.4486259536255013	2.8042964845072365
